uetr,ts,service,status,msg_type,rail,amount,currency,debtor_account,debtor_name,country,latency_ms
a389632e-cc65-ffc4-651b-c965d0d70ed3,2026-07-13T17:58:00.969,core-banking,OK,pacs.008,FAST,388.53,SGD,**************2852,Xhwxkr Ytnh,SG,226
a389632e-cc65-ffc4-651b-c965d0d70ed3,2026-07-13T17:58:01.147,settlement,SETTLED,pacs.008,FAST,388.53,SGD,**************2852,Xhwxkr Ytnh,SG,336
f37d722a-24c1-7a66-6821-f0c8728caede,2026-07-12T02:05:02.882,gateway,OK,pacs.008,CARDS,2650.08,USD,**************4931,Hzywhf Tbda,SG,19
f37d722a-24c1-7a66-6821-f0c8728caede,2026-07-12T02:05:03.007,auth,OK,pacs.008,CARDS,2650.08,USD,**************4931,Hzywhf Tbda,SG,35
f37d722a-24c1-7a66-6821-f0c8728caede,2026-07-12T02:05:03.098,validation,OK,pacs.008,CARDS,2650.08,USD,**************4931,Hzywhf Tbda,SG,78
f37d722a-24c1-7a66-6821-f0c8728caede,2026-07-12T02:05:03.200,aml,OK,pacs.008,CARDS,2650.08,USD,**************4931,Hzywhf Tbda,SG,157
f37d722a-24c1-7a66-6821-f0c8728caede,2026-07-12T02:05:03.331,payment-hub,OK,pacs.008,CARDS,2650.08,USD,**************4931,Hzywhf Tbda,SG,100
f37d722a-24c1-7a66-6821-f0c8728caede,2026-07-12T02:05:03.394,core-banking,OK,pacs.008,CARDS,2650.08,USD,**************4931,Hzywhf Tbda,SG,232
f37d722a-24c1-7a66-6821-f0c8728caede,2026-07-12T02:05:03.460,settlement,SETTLED,pacs.008,CARDS,2650.08,USD,**************4931,Hzywhf Tbda,SG,294
e492cc41-c7c2-44d8-1fce-6ff11bcca08b,2026-07-07T01:47:45.775,gateway,OK,pacs.008,FAST,1296.1,SGD,**************5149,Lmsgor Iwfz,US,16
e492cc41-c7c2-44d8-1fce-6ff11bcca08b,2026-07-07T01:47:45.998,auth,OK,pacs.008,FAST,1296.1,SGD,**************5149,Lmsgor Iwfz,US,26
e492cc41-c7c2-44d8-1fce-6ff11bcca08b,2026-07-07T01:47:46.115,validation,OK,pacs.008,FAST,1296.1,SGD,**************5149,Lmsgor Iwfz,US,107
e492cc41-c7c2-44d8-1fce-6ff11bcca08b,2026-07-07T01:47:46.191,aml,OK,pacs.008,FAST,1296.1,SGD,**************5149,Lmsgor Iwfz,US,166
e492cc41-c7c2-44d8-1fce-6ff11bcca08b,2026-07-07T01:47:46.354,payment-hub,OK,pacs.008,FAST,1296.1,SGD,**************5149,Lmsgor Iwfz,US,90
e492cc41-c7c2-44d8-1fce-6ff11bcca08b,2026-07-07T01:47:46.622,core-banking,OK,pacs.008,FAST,1296.1,SGD,**************5149,Lmsgor Iwfz,US,71
e492cc41-c7c2-44d8-1fce-6ff11bcca08b,2026-07-07T01:47:46.723,settlement,SETTLED,pacs.008,FAST,1296.1,SGD,**************5149,Lmsgor Iwfz,US,371
52ab735c-2120-0820-32d7-6e6346c30957,2026-07-13T08:46:17.346,gateway,OK,pacs.008,FAST,334.92,SGD,**************7884,Qdwmig Jwsm,SG,31
52ab735c-2120-0820-32d7-6e6346c30957,2026-07-13T08:46:17.480,auth,OK,pacs.008,FAST,334.92,SGD,**************7884,Qdwmig Jwsm,SG,43
52ab735c-2120-0820-32d7-6e6346c30957,2026-07-13T08:46:17.519,validation,OK,pacs.008,FAST,334.92,SGD,**************7884,Qdwmig Jwsm,SG,59
52ab735c-2120-0820-32d7-6e6346c30957,2026-07-13T08:46:17.818,aml,OK,pacs.008,FAST,334.92,SGD,**************7884,Qdwmig Jwsm,SG,143
52ab735c-2120-0820-32d7-6e6346c30957,2026-07-13T08:46:17.984,payment-hub,OK,pacs.008,FAST,334.92,SGD,**************7884,Qdwmig Jwsm,SG,136
52ab735c-2120-0820-32d7-6e6346c30957,2026-07-13T08:46:18.287,core-banking,OK,pacs.008,FAST,334.92,SGD,**************7884,Qdwmig Jwsm,SG,233
52ab735c-2120-0820-32d7-6e6346c30957,2026-07-13T08:46:18.362,settlement,SETTLED,pacs.008,FAST,334.92,SGD,**************7884,Qdwmig Jwsm,SG,259
b8e06ce6-8795-d040-6470-7fd6250008eb,2026-07-14T20:12:56.325,gateway,OK,MT103,SWIFT,3960.76,SGD,**************7823,Rqjlhj Hfdb,SG,22
b8e06ce6-8795-d040-6470-7fd6250008eb,2026-07-14T20:12:56.377,auth,OK,MT103,SWIFT,3960.76,SGD,**************7823,Rqjlhj Hfdb,SG,69
b8e06ce6-8795-d040-6470-7fd6250008eb,2026-07-14T20:12:56.549,validation,OK,MT103,SWIFT,3960.76,SGD,**************7823,Rqjlhj Hfdb,SG,89
b8e06ce6-8795-d040-6470-7fd6250008eb,2026-07-14T20:12:56.784,aml,OK,MT103,SWIFT,3960.76,SGD,**************7823,Rqjlhj Hfdb,SG,289
b8e06ce6-8795-d040-6470-7fd6250008eb,2026-07-14T20:12:56.865,payment-hub,OK,MT103,SWIFT,3960.76,SGD,**************7823,Rqjlhj Hfdb,SG,126
b8e06ce6-8795-d040-6470-7fd6250008eb,2026-07-14T20:12:56.978,core-banking,OK,MT103,SWIFT,3960.76,SGD,**************7823,Rqjlhj Hfdb,SG,85
b8e06ce6-8795-d040-6470-7fd6250008eb,2026-07-14T20:12:57.049,settlement,SETTLED,MT103,SWIFT,3960.76,SGD,**************7823,Rqjlhj Hfdb,SG,102
177c06e9-4a2a-21f1-1bc4-6e53d2ec62c2,2026-07-12T12:53:24.579,gateway,OK,pacs.008,SWIFT,437.21,SGD,**************4987,Grwijh Tfdw,IN,45
177c06e9-4a2a-21f1-1bc4-6e53d2ec62c2,2026-07-12T12:53:24.713,auth,OK,pacs.008,SWIFT,437.21,SGD,**************4987,Grwijh Tfdw,IN,36
177c06e9-4a2a-21f1-1bc4-6e53d2ec62c2,2026-07-12T12:53:24.794,validation,OK,pacs.008,SWIFT,437.21,SGD,**************4987,Grwijh Tfdw,IN,92
177c06e9-4a2a-21f1-1bc4-6e53d2ec62c2,2026-07-12T12:53:24.887,aml,OK,pacs.008,SWIFT,437.21,SGD,**************4987,Grwijh Tfdw,IN,165
177c06e9-4a2a-21f1-1bc4-6e53d2ec62c2,2026-07-12T12:53:24.948,payment-hub,OK,pacs.008,SWIFT,437.21,SGD,**************4987,Grwijh Tfdw,IN,57
177c06e9-4a2a-21f1-1bc4-6e53d2ec62c2,2026-07-12T12:53:25.076,core-banking,OK,pacs.008,SWIFT,437.21,SGD,**************4987,Grwijh Tfdw,IN,106
177c06e9-4a2a-21f1-1bc4-6e53d2ec62c2,2026-07-12T12:53:55.082,settlement,SETTLED,pacs.008,SWIFT,437.21,SGD,**************4987,Grwijh Tfdw,IN,273
4151e47e-a423-f722-70ae-62332bd94e8b,2026-07-14T14:33:22.990,gateway,OK,MT103,FAST,465.85,SGD,**************4152,Pvswbx Jupn,IN,31
4151e47e-a423-f722-70ae-62332bd94e8b,2026-07-14T14:33:23.070,auth,OK,MT103,FAST,465.85,SGD,**************4152,Pvswbx Jupn,IN,80
4151e47e-a423-f722-70ae-62332bd94e8b,2026-07-14T14:33:23.325,validation,OK,MT103,FAST,465.85,SGD,**************4152,Pvswbx Jupn,IN,42
4151e47e-a423-f722-70ae-62332bd94e8b,2026-07-14T14:33:23.596,aml,OK,MT103,FAST,465.85,SGD,**************4152,Pvswbx Jupn,IN,260
4151e47e-a423-f722-70ae-62332bd94e8b,2026-07-14T14:33:53.607,payment-hub,OK,MT103,FAST,465.85,SGD,**************4152,Pvswbx Jupn,IN,114
4151e47e-a423-f722-70ae-62332bd94e8b,2026-07-14T14:33:53.819,core-banking,OK,MT103,FAST,465.85,SGD,**************4152,Pvswbx Jupn,IN,90
4151e47e-a423-f722-70ae-62332bd94e8b,2026-07-14T14:33:54.030,settlement,SETTLED,MT103,FAST,465.85,SGD,**************4152,Pvswbx Jupn,IN,128
f3b8fbae-102d-e557-f5e9-5c73af007152,2026-07-06T13:28:28.052,gateway,OK,MT103,SWIFT,688.5,USD,**************9621,Rxdfyo Slov,SG,57
f3b8fbae-102d-e557-f5e9-5c73af007152,2026-07-06T13:28:28.370,auth,OK,MT103,SWIFT,688.5,USD,**************9621,Rxdfyo Slov,SG,61
f3b8fbae-102d-e557-f5e9-5c73af007152,2026-07-06T13:28:28.509,validation,OK,MT103,SWIFT,688.5,USD,**************9621,Rxdfyo Slov,SG,103
f3b8fbae-102d-e557-f5e9-5c73af007152,2026-07-06T13:28:28.688,aml,OK,MT103,SWIFT,688.5,USD,**************9621,Rxdfyo Slov,SG,180
f3b8fbae-102d-e557-f5e9-5c73af007152,2026-07-06T13:28:28.820,payment-hub,OK,MT103,SWIFT,688.5,USD,**************9621,Rxdfyo Slov,SG,66
f3b8fbae-102d-e557-f5e9-5c73af007152,2026-07-06T13:28:29.067,core-banking,OK,MT103,SWIFT,688.5,USD,**************9621,Rxdfyo Slov,SG,101
f3b8fbae-102d-e557-f5e9-5c73af007152,2026-07-06T13:28:29.110,settlement,SETTLED,MT103,SWIFT,688.5,USD,**************9621,Rxdfyo Slov,SG,294
f41e7218-0803-8444-d226-d7d26d487a99,2026-07-14T16:55:05.831,gateway,OK,MT103,FAST,1717.78,SGD,**************7030,Qfajhn Vfej,SG,58
f41e7218-0803-8444-d226-d7d26d487a99,2026-07-14T16:55:05.940,auth,OK,MT103,FAST,1717.78,SGD,**************7030,Qfajhn Vfej,SG,64
f41e7218-0803-8444-d226-d7d26d487a99,2026-07-14T16:55:06.055,validation,OK,MT103,FAST,1717.78,SGD,**************7030,Qfajhn Vfej,SG,91
f41e7218-0803-8444-d226-d7d26d487a99,2026-07-14T16:55:06.120,aml,TIMEOUT,MT103,FAST,1717.78,SGD,**************7030,Qfajhn Vfej,SG,30000
f41e7218-0803-8444-d226-d7d26d487a99,2026-07-14T16:55:06.209,payment-hub,FAILED,MT103,FAST,1717.78,SGD,**************7030,Qfajhn Vfej,SG,87
1652642f-83a7-51f3-427f-3a546f22c3b1,2026-07-01T10:40:30.191,gateway,OK,pacs.008,CARDS,181.74,SGD,**************5813,Xrqqyz Yeue,MY,41
1652642f-83a7-51f3-427f-3a546f22c3b1,2026-07-01T10:40:30.294,auth,OK,pacs.008,CARDS,181.74,SGD,**************5813,Xrqqyz Yeue,MY,61
1652642f-83a7-51f3-427f-3a546f22c3b1,2026-07-01T10:40:30.513,validation,OK,pacs.008,CARDS,181.74,SGD,**************5813,Xrqqyz Yeue,MY,63
1652642f-83a7-51f3-427f-3a546f22c3b1,2026-07-01T10:40:30.686,aml,OK,pacs.008,CARDS,181.74,SGD,**************5813,Xrqqyz Yeue,MY,240
1652642f-83a7-51f3-427f-3a546f22c3b1,2026-07-01T10:40:30.772,payment-hub,OK,pacs.008,CARDS,181.74,SGD,**************5813,Xrqqyz Yeue,MY,40
1652642f-83a7-51f3-427f-3a546f22c3b1,2026-07-01T10:40:30.857,core-banking,OK,pacs.008,CARDS,181.74,SGD,**************5813,Xrqqyz Yeue,MY,150
1652642f-83a7-51f3-427f-3a546f22c3b1,2026-07-01T10:40:30.983,settlement,SETTLED,pacs.008,CARDS,181.74,SGD,**************5813,Xrqqyz Yeue,MY,72
5773f0a3-2cee-deb2-65f0-60affc5e967f,2026-07-08T22:58:28.349,gateway,OK,MT103,SWIFT,2309.61,SGD,**************2898,Hobbdl Uzxs,SG,27
5773f0a3-2cee-deb2-65f0-60affc5e967f,2026-07-08T22:58:28.471,auth,OK,MT103,SWIFT,2309.61,SGD,**************2898,Hobbdl Uzxs,SG,79
5773f0a3-2cee-deb2-65f0-60affc5e967f,2026-07-08T22:58:28.515,validation,OK,MT103,SWIFT,2309.61,SGD,**************2898,Hobbdl Uzxs,SG,69
5773f0a3-2cee-deb2-65f0-60affc5e967f,2026-07-08T22:58:28.582,aml,OK,MT103,SWIFT,2309.61,SGD,**************2898,Hobbdl Uzxs,SG,232
5773f0a3-2cee-deb2-65f0-60affc5e967f,2026-07-08T22:58:28.700,payment-hub,OK,MT103,SWIFT,2309.61,SGD,**************2898,Hobbdl Uzxs,SG,129
5773f0a3-2cee-deb2-65f0-60affc5e967f,2026-07-08T22:58:28.793,core-banking,OK,MT103,SWIFT,2309.61,SGD,**************2898,Hobbdl Uzxs,SG,240
5773f0a3-2cee-deb2-65f0-60affc5e967f,2026-07-08T22:58:29.104,settlement,SETTLED,MT103,SWIFT,2309.61,SGD,**************2898,Hobbdl Uzxs,SG,386
0a3d4489-857d-cd3d-0834-7b37be3a899a,2026-07-05T12:17:05.553,gateway,OK,pacs.008,SWIFT,180.03,USD,**************2313,Ujvhoi Tsny,MY,40
0a3d4489-857d-cd3d-0834-7b37be3a899a,2026-07-05T12:17:05.654,auth,OK,pacs.008,SWIFT,180.03,USD,**************2313,Ujvhoi Tsny,MY,75
0a3d4489-857d-cd3d-0834-7b37be3a899a,2026-07-05T12:17:05.747,validation,OK,pacs.008,SWIFT,180.03,USD,**************2313,Ujvhoi Tsny,MY,57
0a3d4489-857d-cd3d-0834-7b37be3a899a,2026-07-05T12:17:05.854,aml,OK,pacs.008,SWIFT,180.03,USD,**************2313,Ujvhoi Tsny,MY,206
0a3d4489-857d-cd3d-0834-7b37be3a899a,2026-07-05T12:17:05.967,payment-hub,OK,pacs.008,SWIFT,180.03,USD,**************2313,Ujvhoi Tsny,MY,145
0a3d4489-857d-cd3d-0834-7b37be3a899a,2026-07-05T12:17:06.010,core-banking,OK,pacs.008,SWIFT,180.03,USD,**************2313,Ujvhoi Tsny,MY,202
0a3d4489-857d-cd3d-0834-7b37be3a899a,2026-07-05T12:17:06.098,settlement,SETTLED,pacs.008,SWIFT,180.03,USD,**************2313,Ujvhoi Tsny,MY,315
33b79fc8-a6fb-d4b3-8778-3c5b55abedbe,2026-07-04T07:59:49.429,gateway,OK,pacs.008,FAST,2040.52,SGD,**************4652,Ixszfj Wnfr,SG,29
33b79fc8-a6fb-d4b3-8778-3c5b55abedbe,2026-07-04T07:59:49.501,auth,OK,pacs.008,FAST,2040.52,SGD,**************4652,Ixszfj Wnfr,SG,29
33b79fc8-a6fb-d4b3-8778-3c5b55abedbe,2026-07-04T07:59:49.595,validation,OK,pacs.008,FAST,2040.52,SGD,**************4652,Ixszfj Wnfr,SG,40
33b79fc8-a6fb-d4b3-8778-3c5b55abedbe,2026-07-04T07:59:49.753,aml,OK,pacs.008,FAST,2040.52,SGD,**************4652,Ixszfj Wnfr,SG,228
33b79fc8-a6fb-d4b3-8778-3c5b55abedbe,2026-07-04T07:59:49.868,payment-hub,OK,pacs.008,FAST,2040.52,SGD,**************4652,Ixszfj Wnfr,SG,59
33b79fc8-a6fb-d4b3-8778-3c5b55abedbe,2026-07-04T07:59:50.142,core-banking,OK,pacs.008,FAST,2040.52,SGD,**************4652,Ixszfj Wnfr,SG,224
33b79fc8-a6fb-d4b3-8778-3c5b55abedbe,2026-07-04T07:59:50.203,settlement,SETTLED,pacs.008,FAST,2040.52,SGD,**************4652,Ixszfj Wnfr,SG,212
7194ec50-a034-8c1e-6b40-79fdac100164,2026-07-04T06:44:10.619,gateway,OK,MT103,SWIFT,114.68,USD,**************6184,Qfajhn Vfej,SG,27
7194ec50-a034-8c1e-6b40-79fdac100164,2026-07-04T06:44:10.777,auth,OK,MT103,SWIFT,114.68,USD,**************6184,Qfajhn Vfej,SG,52
7194ec50-a034-8c1e-6b40-79fdac100164,2026-07-04T06:44:10.838,validation,OK,MT103,SWIFT,114.68,USD,**************6184,Qfajhn Vfej,SG,116
7194ec50-a034-8c1e-6b40-79fdac100164,2026-07-04T06:44:10.995,aml,OK,MT103,SWIFT,114.68,USD,**************6184,Qfajhn Vfej,SG,106
7194ec50-a034-8c1e-6b40-79fdac100164,2026-07-04T06:44:11.138,payment-hub,OK,MT103,SWIFT,114.68,USD,**************6184,Qfajhn Vfej,SG,58
7194ec50-a034-8c1e-6b40-79fdac100164,2026-07-04T06:44:11.214,core-banking,OK,MT103,SWIFT,114.68,USD,**************6184,Qfajhn Vfej,SG,185
7194ec50-a034-8c1e-6b40-79fdac100164,2026-07-04T06:44:11.274,settlement,SETTLED,MT103,SWIFT,114.68,USD,**************6184,Qfajhn Vfej,SG,323
d589b74f-6ad2-17d2-752a-5a6c92934272,2026-07-07T11:55:24.930,gateway,OK,MT103,FAST,1367.09,MYR,**************0169,Wkemip Bman,MY,22
d589b74f-6ad2-17d2-752a-5a6c92934272,2026-07-07T11:55:24.990,auth,OK,MT103,FAST,1367.09,MYR,**************0169,Wkemip Bman,MY,42
d589b74f-6ad2-17d2-752a-5a6c92934272,2026-07-07T11:55:25.234,validation,OK,MT103,FAST,1367.09,MYR,**************0169,Wkemip Bman,MY,33
d589b74f-6ad2-17d2-752a-5a6c92934272,2026-07-07T11:55:25.471,aml,TIMEOUT,MT103,FAST,1367.09,MYR,**************0169,Wkemip Bman,MY,30000
d589b74f-6ad2-17d2-752a-5a6c92934272,2026-07-07T11:55:25.567,payment-hub,FAILED,MT103,FAST,1367.09,MYR,**************0169,Wkemip Bman,MY,145
8614f807-4a55-c40f-44f3-292100bed8fd,2026-07-11T06:10:19.086,gateway,OK,MT103,SWIFT,532.08,USD,**************3659,Oxvsik Coci,SG,55
8614f807-4a55-c40f-44f3-292100bed8fd,2026-07-11T06:10:49.109,auth,OK,MT103,SWIFT,532.08,USD,**************3659,Oxvsik Coci,SG,58
8614f807-4a55-c40f-44f3-292100bed8fd,2026-07-11T06:10:49.220,validation,OK,MT103,SWIFT,532.08,USD,**************3659,Oxvsik Coci,SG,72
8614f807-4a55-c40f-44f3-292100bed8fd,2026-07-11T06:10:49.478,aml,OK,MT103,SWIFT,532.08,USD,**************3659,Oxvsik Coci,SG,136
8614f807-4a55-c40f-44f3-292100bed8fd,2026-07-11T06:10:49.538,payment-hub,OK,MT103,SWIFT,532.08,USD,**************3659,Oxvsik Coci,SG,111
8614f807-4a55-c40f-44f3-292100bed8fd,2026-07-11T06:10:49.584,core-banking,OK,MT103,SWIFT,532.08,USD,**************3659,Oxvsik Coci,SG,86
8614f807-4a55-c40f-44f3-292100bed8fd,2026-07-11T06:10:49.638,settlement,SETTLED,MT103,SWIFT,532.08,USD,**************3659,Oxvsik Coci,SG,282
8a3d74c9-f532-cf65-4296-666cd5069dec,2026-07-02T01:50:54.394,gateway,OK,MT103,SWIFT,639.78,MYR,**************0288,Pcgcpq Cdbh,IN,17
8a3d74c9-f532-cf65-4296-666cd5069dec,2026-07-02T01:50:54.472,auth,OK,MT103,SWIFT,639.78,MYR,**************0288,Pcgcpq Cdbh,IN,42
8a3d74c9-f532-cf65-4296-666cd5069dec,2026-07-02T01:50:54.589,validation,OK,MT103,SWIFT,639.78,MYR,**************0288,Pcgcpq Cdbh,IN,69
8a3d74c9-f532-cf65-4296-666cd5069dec,2026-07-02T01:50:54.710,aml,OK,MT103,SWIFT,639.78,MYR,**************0288,Pcgcpq Cdbh,IN,112
8a3d74c9-f532-cf65-4296-666cd5069dec,2026-07-02T01:50:54.792,payment-hub,OK,MT103,SWIFT,639.78,MYR,**************0288,Pcgcpq Cdbh,IN,110
8a3d74c9-f532-cf65-4296-666cd5069dec,2026-07-02T01:50:54.937,core-banking,OK,MT103,SWIFT,639.78,MYR,**************0288,Pcgcpq Cdbh,IN,95
8a3d74c9-f532-cf65-4296-666cd5069dec,2026-07-02T01:50:55.002,settlement,SETTLED,MT103,SWIFT,639.78,MYR,**************0288,Pcgcpq Cdbh,IN,194
260160e7-7bea-e793-7812-d5bb19a1b0ae,2026-07-10T17:41:28.912,gateway,OK,pacs.008,FAST,752.29,SGD,**************4758,Zgnjvg Fjla,SG,22
260160e7-7bea-e793-7812-d5bb19a1b0ae,2026-07-10T17:41:28.981,auth,OK,pacs.008,FAST,752.29,SGD,**************4758,Zgnjvg Fjla,SG,80
260160e7-7bea-e793-7812-d5bb19a1b0ae,2026-07-10T17:41:29.091,validation,OK,pacs.008,FAST,752.29,SGD,**************4758,Zgnjvg Fjla,SG,77
260160e7-7bea-e793-7812-d5bb19a1b0ae,2026-07-10T17:41:29.166,aml,OK,pacs.008,FAST,752.29,SGD,**************4758,Zgnjvg Fjla,SG,163
260160e7-7bea-e793-7812-d5bb19a1b0ae,2026-07-10T17:41:29.286,payment-hub,OK,pacs.008,FAST,752.29,SGD,**************4758,Zgnjvg Fjla,SG,115
260160e7-7bea-e793-7812-d5bb19a1b0ae,2026-07-10T17:41:29.341,core-banking,OK,pacs.008,FAST,752.29,SGD,**************4758,Zgnjvg Fjla,SG,103
260160e7-7bea-e793-7812-d5bb19a1b0ae,2026-07-10T17:41:29.438,settlement,SETTLED,pacs.008,FAST,752.29,SGD,**************4758,Zgnjvg Fjla,SG,206
abfa4c12-1295-9e2f-f47e-cd095f2f12a7,2026-07-12T11:20:24.584,gateway,OK,MT103,CARDS,175.13,USD,**************2595,Kdobdg Sayo,MY,24
abfa4c12-1295-9e2f-f47e-cd095f2f12a7,2026-07-12T11:20:24.745,auth,OK,MT103,CARDS,175.13,USD,**************2595,Kdobdg Sayo,MY,74
abfa4c12-1295-9e2f-f47e-cd095f2f12a7,2026-07-12T11:20:24.829,validation,OK,MT103,CARDS,175.13,USD,**************2595,Kdobdg Sayo,MY,31
abfa4c12-1295-9e2f-f47e-cd095f2f12a7,2026-07-12T11:20:24.887,aml,OK,MT103,CARDS,175.13,USD,**************2595,Kdobdg Sayo,MY,137
abfa4c12-1295-9e2f-f47e-cd095f2f12a7,2026-07-12T11:20:25.000,payment-hub,OK,MT103,CARDS,175.13,USD,**************2595,Kdobdg Sayo,MY,108
abfa4c12-1295-9e2f-f47e-cd095f2f12a7,2026-07-12T11:20:25.191,core-banking,OK,MT103,CARDS,175.13,USD,**************2595,Kdobdg Sayo,MY,75
abfa4c12-1295-9e2f-f47e-cd095f2f12a7,2026-07-12T11:20:25.474,settlement,SETTLED,MT103,CARDS,175.13,USD,**************2595,Kdobdg Sayo,MY,249
d0be9a13-e591-d0b4-4b08-fef2a8961758,2026-07-13T03:54:08.619,gateway,OK,pacs.008,SWIFT,458.59,MYR,**************6673,Pcgcpq Cdbh,SG,51
d0be9a13-e591-d0b4-4b08-fef2a8961758,2026-07-13T03:54:08.901,auth,OK,pacs.008,SWIFT,458.59,MYR,**************6673,Pcgcpq Cdbh,SG,89
d0be9a13-e591-d0b4-4b08-fef2a8961758,2026-07-13T03:54:08.943,validation,OK,pacs.008,SWIFT,458.59,MYR,**************6673,Pcgcpq Cdbh,SG,86
d0be9a13-e591-d0b4-4b08-fef2a8961758,2026-07-13T03:54:09.111,aml,OK,pacs.008,SWIFT,458.59,MYR,**************6673,Pcgcpq Cdbh,SG,43
d0be9a13-e591-d0b4-4b08-fef2a8961758,2026-07-13T03:54:09.214,payment-hub,OK,pacs.008,SWIFT,458.59,MYR,**************6673,Pcgcpq Cdbh,SG,48
d0be9a13-e591-d0b4-4b08-fef2a8961758,2026-07-13T03:54:09.285,core-banking,OK,pacs.008,SWIFT,458.59,MYR,**************6673,Pcgcpq Cdbh,SG,55
d0be9a13-e591-d0b4-4b08-fef2a8961758,2026-07-13T03:54:09.349,settlement,SETTLED,pacs.008,SWIFT,458.59,MYR,**************6673,Pcgcpq Cdbh,SG,195
98266466-6a03-1a83-f4f3-14e857f42811,2026-07-05T17:02:40.795,gateway,OK,MT103,FAST,3062.06,USD,**************3415,Jtprwt Mixv,SG,45
98266466-6a03-1a83-f4f3-14e857f42811,2026-07-05T17:02:40.848,auth,OK,MT103,FAST,3062.06,USD,**************3415,Jtprwt Mixv,SG,39
98266466-6a03-1a83-f4f3-14e857f42811,2026-07-05T17:02:40.916,validation,OK,MT103,FAST,3062.06,USD,**************3415,Jtprwt Mixv,SG,101
98266466-6a03-1a83-f4f3-14e857f42811,2026-07-05T17:02:41.101,aml,OK,MT103,FAST,3062.06,USD,**************3415,Jtprwt Mixv,SG,60
98266466-6a03-1a83-f4f3-14e857f42811,2026-07-05T17:02:41.239,payment-hub,OK,MT103,FAST,3062.06,USD,**************3415,Jtprwt Mixv,SG,68
98266466-6a03-1a83-f4f3-14e857f42811,2026-07-05T17:02:41.287,core-banking,OK,MT103,FAST,3062.06,USD,**************3415,Jtprwt Mixv,SG,173
98266466-6a03-1a83-f4f3-14e857f42811,2026-07-05T17:02:41.339,settlement,SETTLED,MT103,FAST,3062.06,USD,**************3415,Jtprwt Mixv,SG,218
894a4890-256f-436f-ff34-f2514b74f41e,2026-07-08T13:13:51.442,gateway,OK,pacs.008,SWIFT,270.6,SGD,**************0128,Nrxytq Safz,SG,37
894a4890-256f-436f-ff34-f2514b74f41e,2026-07-08T13:13:51.484,auth,OK,pacs.008,SWIFT,270.6,SGD,**************0128,Nrxytq Safz,SG,85
894a4890-256f-436f-ff34-f2514b74f41e,2026-07-08T13:13:51.568,validation,OK,pacs.008,SWIFT,270.6,SGD,**************0128,Nrxytq Safz,SG,45
894a4890-256f-436f-ff34-f2514b74f41e,2026-07-08T13:13:51.650,aml,TIMEOUT,pacs.008,SWIFT,270.6,SGD,**************0128,Nrxytq Safz,SG,30000
894a4890-256f-436f-ff34-f2514b74f41e,2026-07-08T13:13:51.703,payment-hub,FAILED,pacs.008,SWIFT,270.6,SGD,**************0128,Nrxytq Safz,SG,44
b0430739-0ed7-e66c-ff9a-79673bda372e,2026-07-11T18:55:05.261,gateway,OK,MT103,FAST,880.73,EUR,**************1459,Ypedzw Wgzy,SG,40
b0430739-0ed7-e66c-ff9a-79673bda372e,2026-07-11T18:55:05.338,auth,OK,MT103,FAST,880.73,EUR,**************1459,Ypedzw Wgzy,SG,62
b0430739-0ed7-e66c-ff9a-79673bda372e,2026-07-11T18:55:05.455,validation,OK,MT103,FAST,880.73,EUR,**************1459,Ypedzw Wgzy,SG,32
b0430739-0ed7-e66c-ff9a-79673bda372e,2026-07-11T18:55:05.574,aml,OK,MT103,FAST,880.73,EUR,**************1459,Ypedzw Wgzy,SG,220
b0430739-0ed7-e66c-ff9a-79673bda372e,2026-07-11T18:55:05.677,payment-hub,OK,MT103,FAST,880.73,EUR,**************1459,Ypedzw Wgzy,SG,121
b0430739-0ed7-e66c-ff9a-79673bda372e,2026-07-11T18:55:05.870,core-banking,OK,MT103,FAST,880.73,EUR,**************1459,Ypedzw Wgzy,SG,206
b0430739-0ed7-e66c-ff9a-79673bda372e,2026-07-11T18:55:05.985,settlement,SETTLED,MT103,FAST,880.73,EUR,**************1459,Ypedzw Wgzy,SG,254
032e72b8-fae3-673c-d0fc-ad4be27aa5f7,2026-07-08T06:19:30.079,gateway,OK,MT103,FAST,113.76,SGD,**************8210,Bkkbvo Mxyp,SG,30
032e72b8-fae3-673c-d0fc-ad4be27aa5f7,2026-07-08T06:19:30.127,auth,OK,MT103,FAST,113.76,SGD,**************8210,Bkkbvo Mxyp,SG,81
032e72b8-fae3-673c-d0fc-ad4be27aa5f7,2026-07-08T06:19:30.173,validation,OK,MT103,FAST,113.76,SGD,**************8210,Bkkbvo Mxyp,SG,41
032e72b8-fae3-673c-d0fc-ad4be27aa5f7,2026-07-08T06:20:00.183,aml,OK,MT103,FAST,113.76,SGD,**************8210,Bkkbvo Mxyp,SG,137
032e72b8-fae3-673c-d0fc-ad4be27aa5f7,2026-07-08T06:20:00.243,payment-hub,OK,MT103,FAST,113.76,SGD,**************8210,Bkkbvo Mxyp,SG,82
032e72b8-fae3-673c-d0fc-ad4be27aa5f7,2026-07-08T06:20:30.258,core-banking,OK,MT103,FAST,113.76,SGD,**************8210,Bkkbvo Mxyp,SG,97
032e72b8-fae3-673c-d0fc-ad4be27aa5f7,2026-07-08T06:20:30.524,settlement,SETTLED,MT103,FAST,113.76,SGD,**************8210,Bkkbvo Mxyp,SG,111
